stairdown,6.82E+14, ACC,-0.766145,1.034295,9.80665
stairdown,6.82E+14, ACC,-1.149217,1.455675,9.155427
stairdown,6.82E+14, ACC,-1.302446,1.493982,9.078813
stairdown,6.82E+14, ACC,-0.804452,1.493982,9.232041
stairdown,6.82E+14, ACC,-0.459687,1.302446,9.040505
stairdown,6.82E+14, ACC,-0.497994,1.264138,8.389283
stairdown,6.82E+14, ACC,-0.881066,1.455675,8.504205
stairdown,6.82E+14, ACC,-1.264138,1.762132,9.040505
stairdown,6.82E+14, ACC,-0.995988,1.570596,9.078813
stairdown,6.82E+14, ACC,-0.574608,1.11091,8.963891
stairdown,6.82E+14, ACC,-0.306458,0.919373,8.734048
stairdown,6.82E+14, ACC,-0.268151,1.11091,8.350976
stairdown,6.82E+14, ACC,-0.459687,1.608904,8.044518
stairdown,6.82E+14, ACC,-0.574608,1.877054,7.929596
stairdown,6.82E+14, ACC,-0.383072,2.06859,7.814674
stairdown,6.82E+14, ACC,-0.306458,2.06859,7.814674
stairdown,6.82E+14, ACC,-0.497994,2.260126,7.852982
